"","Age [years]","BMI [kg/m²]"
"4910",13.36,17.5214828156474
"4911",13.37,16.2995248990335
"4912",13.37,15.8211288518521
"4913",13.37,21.299821613994
"4914",13.37,18.7841089932635
"4915",13.37,17.7966407151096
"4916",13.37,18.7890625
"4917",13.38,15.5575287055377
"4918",13.38,17.326338655218
"4919",13.4,17.0626244820402
"4920",13.4,16.6922132430242
"4921",13.4,17.4563876479092
"4922",13.4,16.99179818972
"4923",13.4,16.7917297080812
"4924",13.41,17.5196777307492
"4925",13.41,17.9748877665544
"4926",13.42,19.5471320447864
"4927",13.42,19.487726444288
"4928",13.42,14.0462568134915
"4929",13.42,18.2857142857143
"4930",13.42,18.6859620473269
"4931",13.43,19.5501730103806
"4932",13.43,17.5643060239371
"4933",13.43,17.0575632093341
"4934",13.43,17.2878744254818
"4935",13.44,16.4097760126351
"4936",13.44,16.2715159158929
"4937",13.44,20.17709391784
"4938",13.44,21.6171650344869
"4939",13.44,26.7408090231802
"4940",13.45,18.1128280020059
"4941",13.45,25.4866834979332
"4942",13.45,21.9056050967041
"4943",13.45,15.9235085150046
"4944",13.46,22.4738715869076
"4945",13.46,21.5416929216551
"4946",13.46,23.0977547869202
"4947",13.46,19.5737267822623
"4948",13.47,15.4282483106437
"4949",13.47,23.9584323388905
"4950",13.47,16.4408965088114
"4951",13.47,16.6335348289991
"4952",13.48,19.4175511361209
"4953",13.48,18.0197026749059
"4954",13.48,14.8096885813149
"4955",13.48,19.4436664405955
"4956",13.48,18.5917758512658
"4957",13.48,21.7389220638557
"4958",13.49,29.1739479978545
"4959",13.49,19.0995817765398
"4960",13.49,18.3889724902974
"4961",13.49,15.9122504726592
"4962",13.49,25.1672349374768
"4963",13.5,18.3760774835148
"4964",13.5,18.1413786901613
"4965",13.5,20.4038843367119
"4966",13.5,23.0808308332295
"4967",13.5,16.073321705824
"4968",13.51,17.7868577041989
"4969",13.51,21.4730981320585
"4970",13.51,18.3344089519919
"4971",13.52,18.4010795299991
"4972",13.52,17.6971529352482
"4973",13.52,19.4734066290722
"4974",13.52,18.3306397037705
"4975",13.52,21.6424437354198
"4976",13.52,23.6534677328427
"4977",13.52,16.1497635242853
"4978",13.53,17.0522313151711
"4979",13.53,18.7376725838264
"4980",13.53,17.5937122932489
"4981",13.53,15.6717593649155
"4982",13.53,19.0900040182215
"4983",13.53,21.1568418915426
"4984",13.53,17.8045893947487
"4985",13.54,24.2081100016519
"4986",13.54,16.3201942501169
"4987",13.54,17.5897779247425
"4988",13.54,19.158875251495
"4989",13.54,17.8604901201427
"4990",13.54,19.0119393578656
"4991",13.54,16.1114006060844
"4992",13.54,18.2983193940101
"4993",13.55,17.6797082848133
"4994",13.55,18.5771286594832
"4995",13.56,17.2168757278661
"4996",13.56,15.8590243380701
"4997",13.56,17.9750885026198
"4998",13.56,17.2737608432108
"4999",13.56,15.8599375627544
"5000",13.56,20.1651386314798
"5001",13.56,17.1280736796897
"5002",13.57,16.1143996422974
"5003",13.57,16.6353212203249
"5004",13.57,20.6361070674375
"5005",13.57,21.8920846125573
"5006",13.57,19.5486689788748
"5007",13.57,17.2824179819553
"5008",13.57,16.9911127609398
"5009",13.57,19.0864890090876
"5010",13.57,18.6677618420281
"5011",13.58,16.0918219062241
"5012",13.58,19.3768097700117
"5013",13.58,17.509711089767
"5014",13.58,15.6567387095241
"5015",13.58,15.7826035362525
"5016",13.59,15.5004660613106
"5017",13.59,16.5515990431815
"5018",13.59,16.9150559795879
"5019",13.6,21.7525629234714
"5020",13.6,17.0277166026861
"5021",13.6,23.4810663645275
"5022",13.6,19.1582573784722
"5023",13.6,19.6510560146924
"5024",13.61,19.4238967813256
"5025",13.61,23.4790775331316
"5026",13.62,17.8223397880567
"5027",13.62,19.6190536400732
"5028",13.62,16.094674556213
"5029",13.62,21.044821583856
"5030",13.62,16.1029052324857
"5031",13.62,15.6847367905107
"5032",13.62,19.5064972086396
"5033",13.62,18.1501468273438
"5034",13.63,16.8846165850005
"5035",13.63,19.4873827454089
"5036",13.63,15.2604132290996
"5037",13.63,18.636014495463
"5038",13.63,19.5174138703755
"5039",13.63,17.1342966823757
"5040",13.63,22.3552358756825
"5041",13.63,16.5538131004059
"5042",13.64,14.9631998802944
"5043",13.64,23.2457800984424
"5044",13.64,17.2534247623192
"5045",13.65,19.5493229417821
"5046",13.65,15.2505446623094
"5047",13.66,16.0799940314028
"5048",13.66,24.3132166385613
"5049",13.66,21.6817328810509
"5050",13.66,20.5254437869823
"5051",13.66,16.2028452196206
"5052",13.66,23.0656158128479
"5053",13.66,16.5427389239443
"5054",13.67,18.6228166052868
"5055",13.67,20.9836516713823
"5056",13.67,25.2472821799035
"5057",13.67,20.9540559238892
"5058",13.67,19.1971295850653
"5059",13.67,16.560330268343
"5060",13.67,18.9919408112036
"5061",13.68,16.6391184573003
"5062",13.68,18.845590256332
"5063",13.68,15.7476260080626
"5064",13.69,16.1983493144163
"5066",13.69,25.7321203267149
"5067",13.69,21.8518734339491
"5068",13.7,18.7763534696685
"5069",13.7,18.2605676842451
"5070",13.71,18.482753448105
"5071",13.71,18.7867227712333
"5072",13.71,20.0248369474769
"5073",13.72,18.9488829794067
"5074",13.72,18.1013669263624
"5075",13.72,15.3607179077197
"5076",13.73,19.0600897358466
"5077",13.73,16.9746537556421
"5078",13.73,18.6717016457101
"5079",13.74,18.2506711306638
"5080",13.74,17.9098077351919
"5081",13.74,19.4895678440835
"5082",13.74,17.423812636864
"5083",13.74,22.2372256515775
"5084",13.75,21.8956387219611
"5085",13.75,15.0949638651379
"5086",13.75,22.1187042375029
"5087",13.75,18.4997720828079
"5088",13.75,18.7889273356401
"5089",13.76,15.9489564051746
"5090",13.76,18.9917952148915
"5091",13.77,19.9799920638913
"5092",13.77,18.4746652141567
"5093",13.77,16.7211652794293
"5094",13.78,21.6596064359401
"5095",13.78,17.4425587346754
"5096",13.78,21.755073095945
"5097",13.78,18.8207585111303
"5098",13.79,21.0194211126558
"5099",13.79,24.0585829619615
"5100",13.79,16.7572606068223
"5101",13.8,19.0639845750267
"5102",13.8,18.6282507486983
"5103",13.81,16.182969274321
"5104",13.81,17.4962597768304
"5105",13.82,17.5873316036511
"5106",13.82,19.7779068079547
"5107",13.82,17.6605474909608
"5108",13.83,17.7791871140146
"5109",13.83,19.7979445075261
"5110",13.83,18.8927444082107
"5111",13.83,24.3151998054784
"5112",13.83,18.1578370996418
"5113",13.84,17.0875701817714
"5115",13.84,20.3414174940072
"5116",13.85,20.1067864944661
"5117",13.85,27.7697979507804
"5118",13.85,16.2466571133889
"5119",13.86,18.4380939276408
"5120",13.87,19.7778241333488
"5121",13.87,15.8211124322896
"5122",13.88,26.4376821544647
"5123",13.88,21.1627658857618
"5124",13.88,20.5774402663214
"5125",13.88,17.5711084804326
"5126",13.88,15.4929196390955
"5127",13.89,19.2676627162421
"5128",13.89,17.2519959232207
"5129",13.89,18.4253934933098
"5130",13.89,17.7791423761594
"5131",13.89,18.0454386434103
"5132",13.9,17.1684118456739
"5133",13.9,18.7491159292065
"5134",13.9,18.7763849699106
"5135",13.9,18.4997720828079
"5136",13.9,17.9150892374256
"5137",13.9,20.3774786851573
"5138",13.9,21.7909426503315
"5139",13.9,15.110894253962
"5140",13.9,17.804746844213
"5141",13.91,14.7003042755939
"5142",13.91,18.4139071814238
"5143",13.92,17.1446116823384
"5144",13.92,15.9810036228896
"5145",13.92,21.7342874685532
"5146",13.92,20.7687460617517
"5147",13.92,16.7405604224535
"5148",13.92,20.8028123776056
"5149",13.93,17.7156678312282
"5150",13.93,21.754074538161
"5151",13.93,17.4749162807222
"5152",13.93,16.5656710531034
"5153",13.93,17.1110438300394
"5154",13.93,19.3787544255648
"5155",13.93,19.4247802742724
"5156",13.94,17.6464580930411
"5157",13.94,23.5611155622623
"5158",13.94,17.156262035643
"5159",13.94,20.3106637890518
"5160",13.94,21.9306233166234
"5161",13.94,16.7828572527936
"5162",13.95,21.9735276621059
"5163",13.95,15.279282362666
"5164",13.95,18.9546337613147
"5165",13.95,18.9825113862564
"5166",13.96,18.5815250288683
"5167",13.96,16.6442908101058
"5168",13.97,16.7574130002355
"5169",13.97,15.0801830996886
"5170",13.97,17.09589217995
"5171",13.97,16.9550173010381
"5172",13.97,19.4101272774666
"5173",13.97,24.503725747216
"5174",13.98,16.9044960987712
"5175",13.98,16.721911753963
"5176",13.98,17.0203362552254
"5177",13.98,17.1451974893109
"5178",13.98,19.6557352841401
"5179",13.99,20.1453199760993
"5180",13.99,21.2767911991131
"5181",13.99,18.3995879596963
"5182",13.99,18.274431397929
"5183",13.99,16.1288071351361
"5184",13.99,17.0593501615862
"5185",14,16.5919338313679
"5186",14,18.3710807838495
"5187",14,19.9344129736529
"5188",14.01,22.1594692075284
"5189",14.01,20.5533326493622
"5190",14.02,23.0327146182517
"5191",14.03,20.1590465602686
"5192",14.03,17.373356398815
"5193",14.03,14.8720999405116
"5194",14.03,21.6633949146887
"5195",14.03,15.096990340664
"5196",14.03,16.2075460098698
"5197",14.03,18.5413117525429
"5198",14.04,16.3847038689224
"5199",14.04,19.7279188745765
"5200",14.04,24.4137322625162
"5201",14.04,16.5141649069907
"5202",14.04,19.2714021782401
"5203",14.04,17.3479774830901
"5204",14.05,18.4090458242412
"5205",14.05,18.005298607247
"5206",14.05,18.9273356401384
"5207",14.05,17.1538407374504
"5208",14.05,17.663460767449
"5209",14.05,19.7301775147929
"5210",14.06,17.9626482578873
"5211",14.06,30.6707742458171
"5212",14.06,18.0407352995239
"5213",14.06,15.2867020978451
"5214",14.06,24.6334803612686
"5215",14.06,16.8829798459428
"5216",14.06,21.6012683313516
"5217",14.06,13.9188126261072
"5218",14.07,17.1094805466982
"5219",14.07,20.3405950173788
"5220",14.07,18.0064913228412
"5221",14.07,15.1101617815751
"5222",14.07,18.6382134673917
"5223",14.07,26.6433403686732
"5224",14.08,24.0357085797583
"5225",14.08,28.2048638563635
"5226",14.08,13.279129634591
"5227",14.08,23.4067685961967
"5228",14.08,17.185257412535
"5229",14.08,19.4608420057641
"5230",14.09,19.735601847488
"5231",14.09,15.9491991907086
"5232",14.09,16.8654593840967
"5233",14.09,18.4910661983659
"5234",14.09,18.8845458319185
"5235",14.1,19.8344969571548
"5236",14.1,17.7724115751999
"5237",14.1,22.3396650326797
"5238",14.1,21.2483689152708
"5239",14.1,18.0833174871273
"5240",14.1,18.5528517923472
"5241",14.11,14.9083628104607
"5242",14.11,16.8728311776554
"5243",14.11,16.1178594963704
"5244",14.11,24.1775663892192
"5245",14.11,16.5805247632889
"5246",14.11,16.8278598504978
"5247",14.12,16.8477437438449
"5248",14.12,15.6835951690335
"5249",14.12,20.0780407737172
"5250",14.13,23.7996176125485
"5251",14.13,18.2782765284732
"5252",14.13,20.3908377934701
"5253",14.13,18.35148715708
"5254",14.14,19.9521087040762
"5255",14.14,20.9085751642369
"5256",14.14,18.2369009330616
"5257",14.14,17.0980864100842
"5258",14.14,23.7543034612267
"5259",14.14,17.9648664373424
"5260",14.14,16.8697102435564
"5261",14.14,17.1582185731893
"5262",14.16,18.9358786793606
"5263",14.16,19.0056864061743
"5264",14.16,19.4869614512472
"5265",14.16,18.2080377561871
"5266",14.16,19.2292807939388
"5267",14.17,19.1347822837163
"5268",14.17,23.2433660575766
"5269",14.17,17.7935377683726
"5270",14.18,17.4846173377466
"5271",14.18,16.4407008693302
"5272",14.18,16.2247773753419
"5273",14.18,21.399803829351
"5274",14.18,17.0441720447939
"5275",14.18,17.4470184734962
"5276",14.19,17.8108203606404
"5277",14.19,16.6432741738574
"5278",14.19,21.1018875921199
"5279",14.2,17.6628720606361
"5280",14.2,22.5627732496052
"5281",14.2,19.4305870496347
"5282",14.2,19.0741010982875
"5283",14.2,17.1136606000972
"5284",14.2,20.3284811507547
"5285",14.2,18.2794672709025
"5286",14.21,19.608211982945
"5287",14.21,18.9572066326335
"5288",14.21,18.7627474551312
"5289",14.21,19.2275257210322
"5290",14.21,22.6504530605395
"5291",14.21,22.5299949847614
"5292",14.22,17.7684223138707
"5293",14.22,17.5244840773633
"5294",14.22,20.9625294785571
"5295",14.22,18.1705174146914
"5296",14.23,16.51172590535
"5297",14.23,19.4730558362876
"5298",14.24,18.5627582644628
"5299",14.24,22.5868178881418
"5300",14.24,20.5763628630356
"5301",14.24,18.0555003361492
"5302",14.24,15.3515625
"5303",14.24,19.2965496728138
"5304",14.24,24.0755509684952
"5305",14.25,16.0968155490946
"5306",14.25,19.8926209332686
"5307",14.26,19.9472083931972
"5308",14.26,19.6156891336914
"5309",14.26,22.6495875833667
"5310",14.26,16.9976048829483
"5311",14.26,16.7173712221984
"5312",14.26,27.3506683895562
"5313",14.27,18.9571925784903
"5314",14.27,26.1206865791289
"5315",14.27,20.5848012212907
"5316",14.27,18.8468325311111
"5317",14.28,19.4692650629581
"5318",14.28,19.4305881100943
"5319",14.28,21.8554734784532
"5320",14.28,20.7368649134493
"5321",14.28,20.3335261148612
"5322",14.29,17.0363998343726
"5323",14.29,14.9914872776596
"5324",14.29,17.0489945969903
"5325",14.29,18.415165654797
"5326",14.3,17.8426393403077
"5327",14.3,18.8749667664242
"5328",14.3,15.4269972451791
"5329",14.3,20.3048365105326
"5330",14.3,21.8588311504954
"5331",14.3,18.9166348464769
"5332",14.31,25.1831198391172
"5333",14.31,15.8367346938776
"5334",14.31,16.4345511361444
"5335",14.31,19.1511918197052
"5336",14.31,18.5910367469641
"5337",14.31,17.7039772900705
"5338",14.31,19.8473775582199
"5339",14.32,20.5569188789951
"5340",14.32,16.3469101603912
"5341",14.32,16.000840306712
"5342",14.33,19.4464630100493
"5343",14.33,18.2332602146177
"5344",14.35,21.081750916542
"5345",14.35,18.4670797594701
"5346",14.35,18.9137766927063
"5347",14.35,18.8998545212968
"5348",14.36,20.487207356417
"5349",14.36,20.2697858336326
"5350",14.36,16.2107829684741
"5351",14.36,17.0175454945846
"5352",14.36,17.8679782492007
"5353",14.37,19.4279382859398
"5354",14.37,15.890466643878
"5355",14.37,18.2802373537581
"5356",14.38,18.07164114884
"5357",14.38,21.7506340458801
"5358",14.38,18.9070506769855
"5359",14.39,22.7438402099431
"5360",14.39,19.9713306759284
"5361",14.4,19.5993827225989
"5362",14.4,23.5141386741974
"5363",14.4,17.7287428474577
"5364",14.4,20.4548905843357
"5365",14.4,22.2270280661284
"5366",14.41,22.1673056871454
"5367",14.41,19.7880632706894
"5368",14.41,16.734315079818
"5369",14.41,19.4428662897131
"5370",14.42,18.1467717558983
"5371",14.42,19.7247276926438
"5372",14.43,17.8779780947721
"5373",14.43,17.8034146949385
"5374",14.43,19.3898176537853
"5375",14.43,17.5342619478461
"5376",14.43,18.0721242047809
"5377",14.43,16.5952898619594
"5378",14.44,18.8519181826751
"5379",14.44,17.4946243003449
"5380",14.44,22.272266698632
"5381",14.44,20.241011021024
"5382",14.45,28.5010192332233
"5383",14.45,17.904897008502
"5384",14.45,18.4903509745106
"5385",14.45,21.9352657942904
"5386",14.45,17.9843342311253
"5387",14.46,16.6087175610985
"5388",14.46,26.1990748611999
"5389",14.46,18.1196700666933
"5390",14.46,19.6299716151978
"5391",14.47,19.3461195547265
"5392",14.47,19.9234985663483
"5393",14.48,17.8850443686678
"5394",14.48,23.1904970496534
"5395",14.48,21.1502230228469
"5396",14.48,18.6111111111111
"5397",14.49,22.6082964889109
"5398",14.49,23.5001164392866
"5399",14.49,17.3173900461181
"5400",14.49,17.9502143899965
"5401",14.49,22.4833585778061
"5402",14.49,20.5630858337475
"5403",14.5,17.8245663222719
"5404",14.51,23.3562903218411
"5405",14.51,18.1992337164751
"5406",14.51,21.5690789886525
"5407",14.52,16.224064135612
"5408",14.52,21.2581312351975
"5409",14.53,19.2206232092272
"5410",14.53,20.1359252399563
"5411",14.53,19.5148543232121
"5412",14.53,18.7791945461432
"5413",14.53,27.1041349820362
"5414",14.54,18.1012249460946
"5415",14.54,22.843567251462
"5416",14.54,23.0348382871493
"5417",14.54,16.3897758649945
"5418",14.55,22.4883341766459
"5419",14.55,20.1457993665786
"5420",14.55,21.7940505100344
"5421",14.55,16.5893635909891
"5422",14.55,18.3773233394398
"5423",14.55,19.1093325442478
"5424",14.55,21.0026841553534
"5425",14.56,25.8174472920086
"5426",14.56,22.0319701372382
"5427",14.56,17.7003440674574
"5428",14.57,17.5086505190311
"5429",14.57,16.5805247632889
"5430",14.57,16.8875576664275
"5431",14.57,15.0405758554061
"5432",14.58,23.8943220587009
"5433",14.58,21.7306407105803
"5434",14.58,16.9959482233138
"5435",14.58,18.4500328731098
"5436",14.58,17.7443619049665
"5437",14.58,18.3851794390504
"5438",14.59,20.7098221438872
"5439",14.59,27.7806614429275
"5440",14.6,19.8177096129559
"5441",14.6,20.8061739826088
"5442",14.6,20.9457459645288
"5443",14.6,20.4440654733929
"5444",14.6,20.1097120173631
"5445",14.6,20.6638966215851
"5446",14.61,17.7542407272137
"5447",14.61,14.2644654058998
"5448",14.61,18.1683295734985
"5449",14.61,20.3092453132511
"5450",14.62,21.7504461629982
"5451",14.63,20.8245260768957
"5452",14.63,17.6918826132845
"5453",14.63,18.211955765183
"5454",14.63,20.3342494742487
"5455",14.64,19.8666790307643
"5456",14.64,18.5172536787864
"5457",14.64,19.3549035773895
"5458",14.64,22.8598699367345
"5459",14.64,19.005764070334
"5460",14.64,17.4212631999571
"5461",14.65,17.452658680634
"5462",14.65,22.3629586194253
"5463",14.65,21.9932912728393
"5464",14.65,19.2106917121032
"5465",14.66,18.6762227765383
"5466",14.66,15.165054033052
"5467",14.66,23.0608416837973
"5468",14.66,18.5940351855826
"5469",14.66,16.7866343778735
"5470",14.66,21.9984850397677
"5471",14.67,19.1885664339498
"5472",14.67,16.2047350313111
"5473",14.67,20.4027674920851
"5474",14.67,18.3973712033833
"5475",14.67,18.8072026636938
"5476",14.67,20.2576714420546
"5477",14.67,22.3770533489295
"5478",14.67,17.098917536883
"5479",14.67,15.1693510718947
"5480",14.68,20.7640621149997
"5481",14.68,21.1565419816538
"5482",14.68,18.3469754694611
"5483",14.69,18.5971586106768
"5484",14.69,19.5596779262964
"5485",14.7,20.3510131598572
"5486",14.7,18.5672838001256
"5487",14.7,18.8832604001609
"5488",14.7,16.1502249371307
"5489",14.7,21.4530610959562
"5490",14.71,23.5478806907378
"5491",14.71,14.7528410970762
"5492",14.71,18.0867698195991
"5493",14.72,22.5709413367345
"5494",14.72,21.9078984149603
"5495",14.72,16.3545455291828
"5496",14.72,17.7304902533012
"5497",14.72,17.816558811986
"5498",14.73,17.2199905482042
"5499",14.74,20.3859936011153
"5500",14.74,18.7165190469229
"5501",14.74,20.740814732499
"5502",14.74,24.9202194413568
"5503",14.74,19.6768576679679
"5504",14.75,21.4726824533828
"5505",14.75,18.4344148190027
"5506",14.75,16.9500278748505
"5507",14.75,16.9195582620206
"5508",14.76,17.245949017344
"5509",14.76,16.7452568004739
"5510",14.76,20.0071193216564
"5511",14.76,27.8641727271242
"5512",14.77,16.8756906653323
"5513",14.77,22.3946564137037
"5514",14.78,17.9012345679012
"5515",14.78,16.5748216497928
"5516",14.79,19.0897163838724
"5517",14.8,17.1060739926794
"5518",14.8,18.6341885183584
"5519",14.81,18.9266203408832
"5520",14.81,20.4261078101226
"5521",14.81,17.9354317312086
"5522",14.81,20.7546580943167
"5523",14.81,16.1371290879054
"5524",14.81,22.1436920154869
"5525",14.82,17.6475857744334
"5526",14.82,16.2103088535782
"5527",14.82,18.8690684619296
"5528",14.83,18.8310159820131
"5529",14.83,16.796875
"5530",14.83,17.9750885026198
"5531",14.83,22.51358899765
"5532",14.84,18.0842687965195
"5533",14.84,18.8236351332768
"5534",14.84,15.6611664273553
"5535",14.84,19.2912304264217
"5536",14.84,18.4344986331913
"5537",14.84,19.5214783019353
"5538",14.84,17.7839742744608
"5539",14.84,21.5588850938247
"5540",14.85,21.7846586492521
"5541",14.85,17.0934256055363
"5542",14.85,18.3958287305564
"5543",14.86,19.7667658424814
"5544",14.86,17.2521348536647
"5545",14.86,22.6240010725452
